date,title,source
Oct-17-18,"Trump to Withdraw U.S. From Postal Treaty, Squeezing China",Bloomberg
Oct-17-18,"New facility, more jobs coming to the Triad, courtesy of a well-known delivery service",American City Business Journals
Oct-17-18,3 Charts That Suggest Transportation Stocks Are Heading Lower,Investopedia
Oct-17-18,Why Is FedEx (FDX) Down 6.4% Since Last Earnings Report?,Zacks
Oct-17-18,"Your first trade for Wednesday, Oct 17",CNBC
Oct-18-18,FedEx Commits $2.5 Million for Aviation Scholarships,Business Wire
Oct-18-18,UPS Praises Move To Pull US Out Of International Shipping Treaty,Benzinga
Oct-18-18,The tariff effect on earnings,CNBC Videos
Oct-18-18,FedEx and XPO are stocks to watch in this shipping econom...,CNBC Videos
Oct-18-18,FedEx Expanding Freight Forwarding Capabilities with Acquisition of Manton,Business Wire
Oct-19-18,FedEx funds $2.5M in scholarships for aviation students,American City Business Journals
Oct-19-18,Time to buy FedEx? Still believe in Royal Dutch Shell? Th...,CNBC Videos
Oct-19-18,FedEx Looks To Add Specialty Logistics Expertise With Deal For Manton Air-Sea,Benzinga
Oct-19-18,Resignations and retirements: Memphis' year of public company turnover,American City Business Journals
Oct-22-18,FedEx Director Makes Largest Insider Stock Purchase Since 2012,Barrons.com
Oct-22-18,"Detailed Research: Economic Perspectives on Toyota Motor, Third Point Reinsurance, Upland Software, Tilly's, FedEx, and Deere  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Oct-22-18,"Insider Buys Of The Week: FedEx, JPMorgan And More",Benzinga
Oct-23-18,The beginning of LiFE: Why FedEx and the U of M started an innovative education program,American City Business Journals
Oct-24-18,"Sex, lies and blackmail: Inside the contentious sale of a St. Louis energy company",American City Business Journals
Oct-24-18,UPS Earnings Meet Views; Shipping Giant Offers Holiday Guidance,Investor's Business Daily
Oct-25-18,"FedEx, IP, AutoZone, others in local biz community donated $6M for police",American City Business Journals
Oct-25-18,UPS gears up for heavy-duty eBike delivery test in Seattle,Reuters
Oct-25-18,Corporate giants band together to help Tennessee cash in on this new technology,American City Business Journals
Oct-25-18,Expanded group prepares to develop prime site in Triad industrial park,American City Business Journals
Oct-26-18,Industrial Logistics Properties Trust (ILPT) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Oct-29-18,Transportation stocks in correction territory,CNBC Videos
Oct-29-18,"Retailers offer vacation raffles, kayaks, even 'glamour' bundles to attract holiday help",CNBC
