date,title,source
Oct-22-18,CoreLogic to Acquire Symbility Solutions Inc.,Business Wire
Oct-22-18,CoreLogic to Acquire Symbility Solutions,CNW Group
Oct-23-18,CoreLogic to buy insurance software maker Symbility Solutions,American City Business Journals
Oct-24-18,CoreLogic: 3Q Earnings Snapshot,Associated Press
Oct-24-18,CoreLogic Reports Third Quarter 2018 Financial Results,Business Wire
Oct-24-18,7 Fintech Stocks to Buy Now,InvestorPlace
Oct-24-18,CoreLogic's Q3 Earnings Outlook,Benzinga
Oct-30-18,Edited Transcript of CLGX earnings conference call or presentation 25-Oct-18 3:00pm GMT,Thomson Reuters StreetEvents
Oct-30-18,"Research Report Identifies Charter Communications, Old Dominion Freight Line, CoreLogic, Align Technology, HealthStream, and ResMed with Renewed Outlook  Fundamental Analysis, Calculating Forward Movement",GlobeNewswire
Nov-05-18,CoreLogic Names Dr. Ralph McLaughlin Deputy Chief Economist,Business Wire
Nov-06-18,"September home prices inch up in metro Phoenix, outpacing national average",American City Business Journals
Nov-06-18,CoreLogic Reports September Home Prices Increased by 5.6 Percent Year Over Year,Business Wire
Nov-06-18,A Look At The Intrinsic Value Of CoreLogic Inc (NYSE:CLGX),Simply Wall St.
Nov-07-18,Did CoreLogic Inc (NYSE:CLGX) Use Debt To Deliver Its ROE Of 17%?,Simply Wall St.
Nov-12-18,"48,390 Homes at High or Extreme Risk from Destructive California Wildfires, CoreLogic Finds",Business Wire
Nov-13-18,CoreLogic Loan Performance Insights Find the Overall US Mortgage Delinquency Rate in August Fell to the Lowest Level in More Than 12 Years,Business Wire
Nov-16-18,St. Pete tech company lands largest MLS,American City Business Journals
Nov-16-18,"Updated Analysis from CoreLogic Shows 23,044 Homes at High or Extreme Risk Inside Wildfire Perimeters",Business Wire
Nov-20-18,Arvest Central Mortgage Company -- Moody's affirms Arvest Central Mortgage Company's servicer quality assessment of SQ2 as primary servicer of prime loans,Moody's
Nov-27-18,"Camp, Woolsey wildfires property losses could reach $19 billion",American City Business Journals
Nov-27-18,The Camp and Woolsey Wildfires in California Cause Devastating Losses Between $15 Billion and $19 Billion According to CoreLogic,Business Wire
Dec-04-18,CoreLogic Reports October Home Prices Increased by 5.4 Percent Year Over Year,Business Wire
Dec-06-18,"CoreLogic Reports Homeowners with Negative Equity Declines by Only 81,000 in the Third Quarter of 2018",Business Wire
Dec-07-18,"Research Report Identifies CoreLogic, Altisource Portfolio Solutions S.A, Old Dominion Freight Line, Emerson Electric, Boston Scientific, and Natural Grocers by Vitamin Cottage with Renewed Outlook  Fundamental Analysis, Calculating Forward Movement",GlobeNewswire
Dec-11-18,CoreLogic Loan Performance Insights Finds Delinquency Rates Are Up in Natural Disaster Areas but Down Nearly Everywhere Else,Business Wire
Dec-17-18,CoreLogic Acquires HomeVisit,Business Wire
Dec-18-18,Symbility Solutions is Acquired by CoreLogic,CNW Group
Dec-19-18,CoreLogic Completes Acquisition of Symbility,Business Wire
Jan-02-19,CoreLogic Reports November Home Prices Increased by 5.1 Percent Year Over Year,Business Wire
Jan-02-19,Sydney Housing Slump Deepens as Prices Drop Most Since 1980s,Bloomberg
Jan-08-19,CoreLogic Loan Performance Insights Find Delinquency Rates in October Dropped to the Lowest Level in at Least 18 Years,Business Wire
Jan-17-19,"2018 is Third Consecutive Year of Above-Average Catastrophe Activity, CoreLogic Report Shows",Business Wire
Jan-22-19,"Should You Investigate CoreLogic, Inc. (NYSE:CLGX) At US$36.56?",Simply Wall St.
Jan-31-19,CoreLogic to Announce Fourth Quarter and Full-Year 2018 Financial Results,Business Wire
Feb-01-19,"Market Trends Toward New Normal in CoreLogic, Nasdaq, Nevro, Blue Apron, Unisys, and Trevena  Emerging Consolidated Expectations, Analyst Ratings",GlobeNewswire
Feb-05-19,CoreLogic Reports December Home Prices Increased by 4.7 Percent Year Over Year,Business Wire
Feb-12-19,CoreLogic Reports U.S. Overall Delinquency and Foreclosure Rates Are Lowest for November Since at Least 2000,Business Wire
Feb-13-19,Crawford & Company's WeGoLook to Offer On-Demand Field Inspection Services for Insurance Carriers Directly Through the CoreLogic Symbility Platform,CNW Group
Feb-26-19,CoreLogic Reports Fourth Quarter and Full-Year 2018 Financial Results,Business Wire
Feb-27-19,CoreLogic Inc (CLGX) Q4 2018 Earnings Conference Call Transcript,Motley Fool
Feb-27-19,"Have Insiders Been Selling CoreLogic, Inc. (NYSE:CLGX) Shares?",Simply Wall St.
Feb-28-19,Edited Transcript of CLGX earnings conference call or presentation 27-Feb-19 4:00pm GMT,Thomson Reuters StreetEvents
Mar-01-19,Edited Transcript of CLGX earnings conference call or presentation 27-Feb-19 4:00pm GMT,Thomson Reuters StreetEvents
Mar-05-19,CoreLogic Reports January Home Prices Increased by 4.4 Percent Year Over Year,Business Wire
Mar-06-19,"Analysis: Positioning to Benefit within Fiserv, Align Technology, The Boeing, RE/MAX, HCA Healthcare, and CoreLogic  Research Highlights Growth, Revenue, and Consolidated Results",GlobeNewswire
Mar-07-19,"CoreLogic Reports Homeowners with Negative Equity Increased by 35,000 in the Fourth Quarter of 2018",Business Wire
Mar-11-19,CoreLogic cuts 70 positions in Rancho Cordova,American City Business Journals
Mar-12-19,CoreLogic Reports U.S. Overall Delinquency and Foreclosure Rates Lowest for December Since at Least 2000,Business Wire
Mar-13-19,New Strong Sell Stocks for March 13th,Zacks
Mar-20-19,Want to profit from the housing shortage? Theres a new ETF for that.,MarketWatch
Mar-21-19,Want to profit from the housing shortage? Theres a new ETF for that.,MarketWatch
