date,title,source
Oct-17-18,Mobile Transformation Spurs Jacobs' Growth in Telecommunications,PR Newswire
Oct-22-18,"Dow Jones Industrial Average Closes Down 127 Points, but Did You See the Nasdaq?",Barrons.com
Oct-22-18,Hasbro and Axon slip while Fiat Chrysler and Jacobs climb,Associated Press
Oct-22-18,Jacobs to Hold Its Fiscal Fourth Quarter 2018 Earnings Conference Call and Webcast,PR Newswire
Oct-22-18,Jacobs Sells Energy Unit to WorleyParsons in $3.3 Billion Deal,Bloomberg
Oct-22-18,Nasdaq Leads Mixed Session As China Names Rise; AMD Rallies Ahead Of Earnings,Investor's Business Daily
Oct-22-18,"Dow Edges Down as Earnings, Chinas Gains Cant Quite Fuel a U.S. Rally",Barrons.com
Oct-22-18,Jacobs to Sell Energy Unit to WorleyParsons for $3.3 Billion,Bloomberg
Oct-22-18,Stock Market Battles Back And Forth; China Stocks Rally,Investor's Business Daily
Oct-22-18,"Jacobs Engineering Sells Energy, Chemicals, Resources Biz for $3.3B",TheStreet.com
Oct-22-18,"Stocks - Hasbro Tumbles in Pre-market; Halliburton, Fiat Chrysler Gain",Investing.com
Oct-22-18,"Jacobs to Divest ECR Business for $3.3B, Optimize Portfolio",Zacks
Oct-22-18,Jacobs sells business segment to WorleyParsons for $3.3B,American City Business Journals
Oct-22-18,Jacobs sells business segment for $3.3B,American City Business Journals
Oct-22-18,WorleyParsonss Oil Services Deal Is a Hail Mary Pass,Bloomberg
Oct-22-18,"Australia's WorleyParsons to buy Jacobs energy, resources arm for $3.3 billion",Reuters
Oct-22-18,"Australia's WorleyParsons to buy Jacobs energy, resources arm for $3.3 bln",Reuters
Oct-23-18,"Jacobs Names Executives for Company Strategy, Innovation and Information Technology to Extend Differentiated Leadership and Profitable Growth",PR Newswire
Oct-23-18,WorleyParsons buying unit of Texas-based Jacobs Engineering,Associated Press
Oct-23-18,Jacobs Engineering (JEC) Catches Eye: Stock Jumps 6.8%,Zacks
Oct-23-18,Behind the deal: How Jacobs' $3.3B deal will transform the company,American City Business Journals
Oct-25-18,Is Jacobs Engineering Group Incs (NYSE:JEC) Liquidity Good Enough?,Simply Wall St.
Oct-26-18,The Midterm Elections Wont Save the Stock Market,Barrons.com
Oct-31-18,"KBR Beats on Q3 Earnings, Raises 2018 Guidance, Shares Up",Zacks
Oct-31-18,"Factors of Influence in 2018, Key Indicators and Opportunity within Gentex, Duke Realty, Tenneco, Jacobs Engineering Group, Comcast, and Rollins  New Research Emphasizes Economic Growth",GlobeNewswire
Nov-01-18,"Quanta Services (PWR) Lags on Q3 Earnings, Raises Guidance",Zacks
Nov-01-18,Jacobs and WSP Secure Further Strategic Development Corridor Studies for Transport for the North,PR Newswire
Nov-02-18,"Nasdaq Sinks On Apple Flop, Small Caps Up; Can This Sector Fight Back?",Investor's Business Daily
Nov-06-18,Jacobs Awarded Contract Extension at Kennedy Space Center,PR Newswire
