date,title,source
Oct-18-18,CPSI to Broadcast Its Third Quarter 2018 Conference Call Live on the Internet,GlobeNewswire
Oct-31-18,TruBridge Receives Top Ranking by Black Book Research for End-to-End RCM Software and RCM Outsourcing Services,Business Wire
Nov-01-18,Computer Programs and Systems: 3Q Earnings Snapshot,Associated Press
Nov-01-18,CPSI Announces Third Quarter 2018 Results,Business Wire
Nov-08-18,CPSI or TRHC: Which Is the Better Value Stock Right Now?,Zacks
Nov-08-18,"Factors of Influence in 2018, Key Indicators and Opportunity within Apptio, Adamas Pharmaceuticals, NEXEO SOLUTIONS, Computer Programs and, Solaris Oilfield Infrastructure, and SPX  New Research Emphasizes Economic Growth",GlobeNewswire
Nov-09-18,Edited Transcript of CPSI earnings conference call or presentation 1-Nov-18 8:30pm GMT,Thomson Reuters StreetEvents
Nov-13-18,QTS Hybrid Colocation Chosen to Power TruBridge HIPAA Compliant Cloud Infrastructure,PR Newswire
Nov-16-18,Is Computer Programs and Systems (CPSI) a Great Value Stock Right Now?,Zacks
Nov-20-18,Texas Rehabilitation Facility Selects Evident Thrive for Electronic Health Record (EHR) Capabilities,Business Wire
Nov-29-18,Earnings Estimates Rising for Computer Programs and Systems (CPSI): Will It Gain?,Zacks
Dec-12-18,CPSI or CERN: Which Is the Better Value Stock Right Now?,Zacks
Dec-25-18,Is Computer Programs and Systems (CPSI) Stock Undervalued Right Now?,Zacks
Dec-26-18,5 Great Healthcare Stocks to Buy for 2019,Zacks
Dec-27-18,"The Zacks Analyst Blog Highlights: Computer Programs and Systems, BioTelemetry, HMS, Amedisys and Molina Healthcare",Zacks
Dec-28-18,Is Computer Programs and Systems (CPSI) a Good Value Stock?,Zacks
Dec-28-18,CPSI vs. TRHC: Which Stock Should Value Investors Buy Now?,Zacks
Jan-04-19,Bull or Bear: Your Investment Strategy for 2019,Zacks
Jan-10-19,"Should You Be Worried About Insider Transactions At Computer Programs and Systems, Inc. (NASDAQ:CPSI)?",Simply Wall St.
Jan-16-19,CPSI vs. HMSY: Which Stock Should Value Investors Buy Now?,Zacks
Jan-16-19,Should Value Investors Buy Computer Programs and Systems (CPSI) Stock?,Zacks
Jan-22-19,CPSI Extends Deadline for Nomination of Directors for the 2019 Annual Meeting of Stockholders,Business Wire
Jan-29-19,CPSI to Broadcast Its Fourth Quarter and Year-End 2018 Conference Call Live on the Internet,GlobeNewswire
Feb-07-19,CPSI vs. CERN: Which Stock Is the Better Value Option?,Zacks
Feb-07-19,Should Value Investors Buy Computer Programs and Systems (CPSI) Stock?,Zacks
Feb-08-19,Earnings Preview: Computer Programs and Systems (CPSI) Q4 Earnings Expected to Decline,Zacks
Feb-08-19,Can TruBridge Fuel Computer Programs' (CPSI) Q4 Earnings?,Zacks
Feb-08-19,"Factors of Influence in 2019, Key Indicators and Opportunity within The Estee Lauder Companies, The New York Times, Twenty-First Century Fox, Kemet, Illumina, and Computer Programs and  New Research Emphasizes Economic Growth",GlobeNewswire
Feb-14-19,CPSI Earns Top Honors in Six Black Book Ranking Categories,Business Wire
Feb-14-19,"Texas Health System Selects CPSI SaaS Offering, nTrust",Business Wire
Feb-15-19,"Computer Programs and Systems, Inc. (CPSI) Q4 2018 Earnings Conference Call Transcript",Motley Fool
Feb-15-19,Computer Programs and Systems (CPSI) Q4 Earnings Beat Estimates,Zacks
Feb-15-19,Computer Programs and Systems: 4Q Earnings Snapshot,Associated Press
Feb-15-19,CPSI Announces Fourth Quarter and Year-End 2018 Results,Business Wire
Feb-26-19,Edited Transcript of CPSI earnings conference call or presentation 15-Feb-19 2:30pm GMT,Thomson Reuters StreetEvents
Feb-27-19,CPSI Appoints Jeffrey A. Strong to Board of Directors,Business Wire
Feb-27-19,Edited Transcript of CPSI earnings conference call or presentation 15-Feb-19 2:30pm GMT,Thomson Reuters StreetEvents
Mar-01-19,Edited Transcript of CPSI earnings conference call or presentation 15-Feb-19 2:30pm GMT,Thomson Reuters StreetEvents
Mar-18-19,"Computer Programs and Systems Inc (CPSI) Files 10-K for the Fiscal Year Ended on December 31, 2018",GuruFocus.com
Mar-19-19,Mississippi Health System Expands Partnership with CPSI,Business Wire
Mar-21-19,Computer Systems &amp; Jasper General Tie Up to Boost EHR Service,Zacks
Mar-26-19,Mississippi Hospital Live on Evidents Thrive EHR System,Business Wire
Apr-15-19,"Cerner and naviHealth Extend Partnership, Boost EHR Service",Zacks
Apr-18-19,CPSI to Broadcast Its First Quarter 2019 Conference Call Live on the Internet,GlobeNewswire
