date,title,source
Oct-17-18,Great Southern Bancorp (GSBC) Q3 Earnings and Revenues Surpass Estimates,Zacks
Oct-17-18,Great Southern Bancorp: 3Q Earnings Snapshot,Associated Press
Oct-18-18,"Great Southern Bancorp, Inc. to Host Earnings Call",ACCESSWIRE
Oct-22-18,Edited Transcript of GSBC earnings conference call or presentation 18-Oct-18 7:00pm GMT,Thomson Reuters StreetEvents
Nov-07-18,How Much is Great Southern Bancorp Incs (NASDAQ:GSBC) CEO Getting Paid?,Simply Wall St.
Nov-09-18,Fed Signals December Hike: Top 5 Winners,Zacks
Nov-12-18,"The Zacks Analyst Blog Highlights: Commerce Bancshares, 1st Constitution, Great Southern, Berkshire Hathaway and Ameriprise Financial",Zacks
Nov-19-18,Is it Advisable to Add U.S. Bancorp (USB) to Your Portfolio?,Zacks
Nov-20-18,Is it Advisable to Add Citigroup to Your Portfolio Right Now?,Zacks
Nov-23-18,Why Wintrust Financial is Worth Adding to Your Portfolio,Zacks
Nov-27-18,Why Citizens Financial is Worth Adding to Your Portfolio,Zacks
Nov-27-18,BancorpSouth (BXS) Displays Fee Income Growth: Time to Hold?,Zacks
Nov-28-18,Why Ares Capital (ARCC) is Worth Adding to Your Portfolio Now,Zacks
Nov-29-18,Here's Why E*TRADE (ETFC) Stock is Worth Betting on Now,Zacks
Dec-03-18,"Blackstone (BX) Closes Clarus Buyout, Expands in Healthcare",Zacks
Dec-06-18,Is It Too Late To Consider Buying Great Southern Bancorp Inc (NASDAQ:GSBC)?,Simply Wall St.
Dec-10-18,Synovus-FCB Financial's Deal Overcomes Hurdle to Completion,Zacks
Dec-10-18,Butterfield (NTB) Unveils Share Buyback Plan: Worth a Look?,Zacks
Dec-12-18,Great Southern Sees Hammer Chart Pattern: Time to Buy?,Zacks
Dec-19-18,"Great Southern Bancorp, Inc. announces quarterly dividend",GlobeNewswire
Jan-15-19,Great Southern Bancorp (GSBC) Reports Next Week: Wall Street Expects Earnings Growth,Zacks
Jan-15-19,"Is Great Southern Bancorp, Inc. (NASDAQ:GSBC) A Smart Choice For Dividend Investors?",Simply Wall St.
Jan-22-19,"Great Southern Bancorp, Inc. Reports Preliminary Fourth Quarter and Annual Earnings of $1.21 and $4.71 Per Diluted Common Share",GlobeNewswire
Jan-23-19,Great Southern Bancorp Inc (GSBC) Q4 2018 Earnings Conference Call Transcript,Motley Fool
Jan-23-19,Great Southern Bancorp (GSBC) Surpasses Q4 Earnings and Revenue Estimates,Zacks
Jan-23-19,"Great Southern Bancorp, Inc. announces special cash dividend of $0.75 per common share",GlobeNewswire
Jan-23-19,Great Southern Bancorp: 4Q Earnings Snapshot,Associated Press
