date,title,source
Oct-18-18,Old Republic International (ORI) Q3 Earnings Preview: Here's What to Look Out For,Zacks
Oct-25-18,Old Republic International (ORI) Q3 Earnings and Revenues Beat Estimates,Zacks
Oct-25-18,Old Republic: 3Q Earnings Snapshot,Associated Press
Oct-25-18,Old Republic Reports Results For The Third Quarter And First Nine Months Of 2018,PR Newswire
Oct-31-18,Should You Be Holding Old Republic International Corporation (NYSE:ORI)?,Simply Wall St.
Nov-06-18,All Mixed Up to Start a Big Week for the Market,Zacks
Nov-08-18,"New Research: Key Drivers of Growth for Datawatch, The Ensign Group, Fortune Brands Home & Security, Diamond Hill Investment Group, Old Republic International, and TechnipFMC plc  Factors of Influence, Major Initiatives and Sustained Production",GlobeNewswire
Nov-13-18,Old Republic Announces Several Senior Management Appointments In Its Title Insurance Business,PR Newswire
Nov-20-18,Is Old Republic International Corporation (NYSE:ORI) Potentially Undervalued?,Simply Wall St.
Nov-21-18,Old Republic Declares Regular Fourth Quarter Cash Dividend Of 19.50 Cents Per Share,PR Newswire
Nov-23-18,7 Solid Reasons Why Cigna is a Must Add to Your Portfolio,Zacks
Nov-26-18,6 Solid Reasons to Hold Aon (AON) Stock in Your Portfolio,Zacks
Nov-27-18,Why Old Republic International (ORI) is Such a Great Value Stock Pick Right Now,Zacks
Nov-27-18,"Forget AIG, Buy These Insurance Stocks Instead",Zacks
Dec-04-18,6 Solid Reasons to Invest in MetLife for Portfolio Growth,Zacks
Dec-04-18,Stocks Jump 1% on 90-Day Tariff Delay,Zacks
Dec-12-18,Old Republic Announces Several Senior Management Appointments at its PMA Companies Business,PR Newswire
Dec-13-18,"Old Republic Announces Additional Common Stock Purchases By Its Employee Savings & Stock Ownership Plan (""ESSOP"")",PR Newswire
Dec-13-18,Does Old Republic International Corporations (NYSE:ORI) P/E Ratio Signal A Buying Opportunity?,Simply Wall St.
Dec-14-18,Hartford Financial (HIG) Introduces Insurance Product Line,Zacks
Dec-20-18,Fed Hikes Rate Fourth Time This Year: 6 Solid Insurance Picks,Zacks
Dec-21-18,"Cigna, Express Scripts Join Forces for Better Healthcare",Zacks
Jan-07-19,Can Old Republic International Corporation (NYSE:ORI) Maintain Its Strong Returns?,Simply Wall St.
Jan-15-19,Old Republic International Announces Fourth Quarter 2018 Conference Call,PR Newswire
Jan-17-19,Old Republic International (ORI) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks
Jan-24-19,Old Republic: 4Q Earnings Snapshot,Associated Press
Jan-24-19,Old Republic Reports Results for The Fourth Quarter and Full Year 2018,PR Newswire
Jan-25-19,Old Republic International (ORI) Q4 Earnings &amp; Revenues Top,Zacks
