date,title,source
Oct-18-18,China stocks plunge,CNBC Videos
Oct-19-18,Bulls Overtake Bears in Race Between Leveraged China ETFs,ETF Trends
Oct-19-18,China ETFs Turn the Other Cheek at Countrys Latest GDP Numbers,ETF Trends
Oct-26-18,Why China ETFs Offer Such Erratic Returns,Barrons.com
Nov-12-18,Trade Spat Not Hurting Chinas Internet Expansion,ETF Trends
Nov-13-18,TigerShares Launches First U.S. Listed ETF:TTTN,Zacks
Nov-19-18,5 High-Fee ETFs Worth Paying Up For,InvestorPlace
Nov-19-18,JD.com stock downgraded to hold at Stifel,MarketWatch
Nov-20-18,"KraneShares CSI China Internet UCITS ETF, a Sub-fund of KraneShares ICAV, Lists on the London Stock Exchange with DMS Appointed as the Manager",PR Newswire
Dec-07-18,China's Manufacturing Stalls in November: ETFs in Focus,Zacks
Dec-17-18,"3 Best ETF Ideas For Investors Include Dividend, China FANG Plays",Investor's Business Daily
Dec-18-18,Bulls bet on one ETF that tracks Chinese internet compani...,CNBC Videos
Dec-18-18,5 Chinese ETFs to Buy in the New Year,InvestorPlace
Dec-19-18,7 Trade War Losers Set to Become Big 2019 Winners,InvestorPlace
Jan-03-19,China's Manufacturing Activity Contracts: ETFs in Focus,Zacks
Jan-04-19,"China ETFs Rebound on Round of Stimulus Measures, Trade Talks",ETF Trends
Jan-07-19,Risk-On Trade is Back: ETFs That Gained the Most,Zacks
Jan-09-19,ETFs in Focus on China Rate Cut,Zacks
Jan-15-19,"Alibaba, Baidu among Chinese tech stocks trading higher after Beijing announces economic-growth efforts",MarketWatch
Jan-24-19,China's 2018 GDP Growth 28-Year Low: ETFs That Lost the Most,Zacks
