date,title,source
Oct-24-18,What Overvaluation? 5 Stocks With Rising P/E Are Good Buys,Zacks
Oct-25-18,U.S. Dollar Hits 2-Month High: 5 Top Picks,Zacks
Oct-29-18,"Investor Expectations to Drive Momentum within Hasbro, F5 Networks, News Corporation, Quantum, NCI Building, and Red Rock Resorts  Discovering Underlying Factors of Influence",GlobeNewswire
Oct-31-18,A Closer Look At NCI Building Systems Incs (NYSE:NCS) Impressive ROE,Simply Wall St.
Nov-06-18,"SHAREHOLDER ALERT: Levi & Korsinsky, LLP Announces an Investigation Concerning Possible Breaches of Fiduciary Duty by the Board of Directors of NCI Building Systems, Inc.",GlobeNewswire
Nov-15-18,NCI Building Systems Shareholders Vote in Favor of Merger with Ply Gem,PR Newswire
Nov-16-18,NCI Building Systems Announces Closing of Merger Transaction with Ply Gem,PR Newswire
Nov-19-18,NCI Building (NCS) Completes Merger Agreement With Ply Gem,Zacks
Nov-26-18,"Before You Buy NCI Building Systems Inc (NYSE:NCS), Consider Its Volatility",Simply Wall St.
Nov-28-18,NCI Building Systems (NCS) Reports Next Week: Wall Street Expects Earnings Growth,Zacks
Dec-04-18,A Look At NCI Building Systems Incs (NYSE:NCS) Exceptional Fundamentals,Simply Wall St.
Dec-10-18,NCI Building Systems Announces Fourth Quarter and Fiscal Year End 2018 Earnings Release and Conference Call Schedule,PR Newswire
Dec-12-18,NCI Building Systems (NCS) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks
Dec-12-18,"Hedge Funds Are Buying NCI Building Systems, Inc. (NCS)",Insider Monkey
Dec-14-18,Why You Should Add United Rentals (URI) to Your Portfolio Now,Zacks
