date,title,source
Oct-17-18,"BRIEF-Citigroup- ANZ, Banco Santander, BNP Paribas, Citi, Deutsche Bank, HSBC, Standard Chartered Announce Joint Initiative To Build Digital ""Trade Information Network"" By 2018 End",Reuters
Oct-17-18,Seven international banks agree to launch digital trade finance network,Reuters
Oct-17-18,Seven international banks agree to launch digital trade finance network,Reuters
Oct-18-18,Santander Joins List of Banks in German Tax-Dodge Crackdown,Bloomberg
Oct-18-18,Seven international banks agree to launch digital trade finance network,Reuters
Oct-18-18,Dividend windfall: Santander latest target in Germany's giant fraud probe,Reuters
Oct-18-18,Dividend windfall - Santander latest target in Germany's giant fraud probe,Reuters
Oct-18-18,Dividend windfall: Santander latest target in Germany's giant fraud probe,Reuters
Oct-19-18,European politicians call for clampdown on tax trade trick,Reuters
Oct-23-18,OSVBF vs. BSAC: Which Stock Is the Better Value Option?,Zacks
Oct-31-18,Banco Santander: 3Q Earnings Snapshot,Associated Press
Oct-31-18,Shares in Santander Brasil drop as bank posted lower margin,Reuters
Oct-31-18,Banco Santander-Chile: 3Q Earnings Snapshot,Associated Press
Oct-31-18,Relief bounce for European shares as earnings reassure,Reuters
Oct-31-18,UPDATE 1-Santander Brasil beats profit estimate on loan book growth,Reuters
Oct-31-18,"Santander draws on Spanish home comforts, capital improves",Reuters
Oct-31-18,Santander Brasil beats profit estimate on loan book growth,Reuters
Oct-31-18,[$$] Santander profits rise on robust results in Brazil and Spain,Financial Times
Oct-31-18,Santander Meets Capital Goal Amid Surge in Quarterly Profit,Bloomberg
Oct-31-18,[$$] Santander Profit Surges,The Wall Street Journal
Oct-31-18,Santander posts earnings in line with expectations as third-quarter profits surge,CNBC
Nov-01-18,[$$] Turkey Doesn't Have to Be a Disaster for Banks,The Wall Street Journal
Nov-07-18,Spain to Change the Law to Make Banks Pay for Stamp Duty,Bloomberg
Nov-15-18,Bolsonaro Taps Santander's Campos for Brazil's Central Bank,Bloomberg
Nov-20-18,"U.S. watchdog fines Spain's Santander $11.8 mln over misleading loans, insurance",Reuters
Nov-28-18,[$$] Spains BBVA promotes its US head as new chief,Financial Times
