date,title,source
Oct-17-18,AgileHealthInsurance.com: 2019 Affordable Care Act Rates Make Short-Term Health Insurance Plans More Attractive,PR Newswire
Oct-22-18,"Health Insurance Innovations, Inc. to Announce Third Quarter 2018 Results on Monday, October 29, 2018",GlobeNewswire
Oct-29-18,Health Insurance Innovations (HIIQ) Tops Q3 Earnings and Revenue Estimates,Zacks
Oct-29-18,Health Insurance Innovations: 3Q Earnings Snapshot,Associated Press
Oct-29-18,"Health Insurance Innovations, Inc. Reports Third Quarter 2018 Financial and Operating Results",GlobeNewswire
Oct-30-18,Edited Transcript of HIIQ earnings conference call or presentation 30-Oct-18 12:30pm GMT,Thomson Reuters StreetEvents
Oct-31-18,"Choice of Health Insurance Plans Offers Customers Financial Relief, Flexibility",PR Newswire
Nov-01-18,Edited Transcript of HIIQ earnings conference call or presentation 30-Oct-18 12:30pm GMT,Thomson Reuters StreetEvents
Nov-05-18,Indexes Mixed As S&P 500 Today Climbs While Tech Stocks Struggle,Investor's Business Daily
Nov-05-18,"Dow Up, But Tech Stocks Struggle; Apple Sells Off On Rare Downgrade",Investor's Business Daily
Nov-08-18,"Report: Developing Opportunities within Rayonier Advanced Materials, Health Insurance Innovations, Columbus McKinnon, A. O. Smith, Pacira Pharmaceuticals, and Altice  Future Expectations, Projections Moving into 2018",GlobeNewswire
Nov-12-18,"Health Insurance Innovations, Inc. to Present at the Credit Suisse 27th Annual Healthcare Conference",GlobeNewswire
Nov-14-18,Brief Commentary On Health Insurance Innovations Incs (NASDAQ:HIIQ) Fundamentals,Simply Wall St.
Nov-20-18,"Health Insurance Innovations, Inc. to Host Analyst and Investor Day on December 13, 2018",GlobeNewswire
Nov-20-18,Millennial Health Insurance Sales On The Upswing,PR Newswire
Nov-27-18,Health Insurance Shares Rally 33% Year to Date: Here's Why,Zacks
Nov-28-18,"HIIQ Losses Alert: Bernstein Liebhard LLP Announces First Investigation Of Health Insurance Innovations, Inc. - HIIQ",PR Newswire
Dec-04-18,AgileHealthInsurance.com is Now Offering Health Insurance Plans for Up to 36 Months,PR Newswire
Dec-13-18,"Why Ciena, Qudian, and Health Insurance Innovations Jumped Today",Motley Fool
Dec-13-18,Why Health Insurance Innovations Soared Today,Motley Fool
Dec-13-18,"Health Insurance Innovations, Inc. to Host a Business Update Conference Call Today, December 13, 2018",GlobeNewswire
Dec-13-18,"Has Health Insurance Innovations, Inc. (NASDAQ:HIIQ) Improved Earnings In Recent Times?",Simply Wall St.
Dec-14-18,Why Health Insurance Innovations Plunged Today,Motley Fool
Dec-14-18,Options Traders Expect Huge Moves in Health Insurance (HIIQ) Stock,Zacks
Dec-17-18,"Health Insurance Innovations, Inc. Announces the Addition of Former Director of the Illinois Department of Insurance",GlobeNewswire
Dec-18-18,Health Insurance Innovations (HIIQ) Jumps: Stock Rises 5.2%,Zacks
Dec-18-18,"Recent Analysis Shows The Goodyear Tire & Rubber, Health Insurance Innovations, Stratasys, The Mosaic, Cardinal Health, and Plug Power Market Influences  Renewed Outlook, Key Drivers of Growth",GlobeNewswire
Dec-19-18,Health Insurance Innovations Selects GetInsureds SaaS Health Insurance Broker Platform to Power Enrollments,GlobeNewswire
Dec-19-18,Is Health Insurance Innovations Inc (HIIQ) A Good Stock To Buy?,Insider Monkey
Dec-20-18,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of Health Insurance Innovations, Inc. Investors",Business Wire
Dec-20-18,Why Health Insurance Innovations Is Falling 11% Today,Motley Fool
Dec-20-18,[$$] Mystery Meet: Shareholders Punish Coy Health Insurer,The Wall Street Journal
Dec-20-18,"Health Insurance Innovations, Inc. Provides Business Update for Q4 2018 Ahead of Analyst Day",GlobeNewswire
Dec-21-18,"Glancy Prongay & Murray LLP Announces Investigation on Behalf of Health Insurance Innovations, Inc. Investors (HIIQ)",Business Wire
Dec-26-18,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of Health Insurance Innovations, Inc. Investors",Business Wire
Dec-27-18,"Glancy Prongay & Murray LLP Announces Investigation on Behalf of Health Insurance Innovations, Inc. Investors (HIIQ)",Business Wire
Dec-28-18,New Strong Sell Stocks for December 28th,Zacks
Jan-02-19,"Health Insurance Innovations, Inc. Extends President and CEO Gavin Southwells Contract Through 2024",GlobeNewswire
Jan-03-19,Moving Average Crossover Alert: Health Insurance Innovations,Zacks
Jan-15-19,"Before You Buy Health Insurance Innovations, Inc. (NASDAQ:HIIQ), Consider Its Volatility",Simply Wall St.
Jan-22-19,Options Traders Expect Huge Moves in Health Insurance Innovations (HIIQ) Stock,Zacks
