date,title,source
Oct-29-18,Cision Plans Third Quarter 2018 Earnings Release and Conference Call,PR Newswire
Nov-01-18,Cision Appoints Digital Marketing Expert Susan Vobejda to Board of Directors,PR Newswire
Nov-06-18,Cision Unveils Global Innovation Lab to Transform Communications Industry,PR Newswire
Nov-07-18,Cision: 3Q Earnings Snapshot,Associated Press
Nov-07-18,Cision Reports Third Quarter 2018 Financial Results; Provides Updated Full Year 2018 Outlook,PR Newswire
Nov-08-18,Edited Transcript of CISN.N earnings conference call or presentation 7-Nov-18 10:00pm GMT,Thomson Reuters StreetEvents
Nov-19-18,Edited Transcript of CISN.N earnings conference call or presentation 7-Nov-18 10:00pm GMT,Thomson Reuters StreetEvents
Dec-19-18,"Cision Names Valerie Lopez Vice President of Global Diversity, Equity and Inclusion",PR Newswire
Dec-21-18,Artprice and Cision Enter Distribution Partnership,PR Newswire
Dec-26-18,The Year 2019 Is Starting With Very Positive News for Artprice's Future: the News Takes Effect as of 1 January 2019,PR Newswire
Jan-15-19,"U.S. charges hackers, traders with stealing SEC filings",Reuters
Jan-23-19,TrendKite acquired for $225M by Cision,American City Business Journals
Jan-25-19,Exec confirms layoffs with latest iContact acquisition,American City Business Journals
Feb-13-19,Cision Ltd.s (NYSE:CISN) Profit Outlook,Simply Wall St.
Feb-21-19,"Cision to Hold Conference Call and Webcast on February 28, 2019 with Release of Fourth Quarter and Fiscal Year 2018 Financial Results",PR Newswire
Feb-28-19,Cision Reports Fourth Quarter and Full Year 2018 Results; Provides Updated Full Year 2019 Outlook,PR Newswire
Mar-01-19,Cision Ltd. (CISN) Q4 2018 Earnings Conference Call Transcript,Motley Fool
