date,title,source
Oct-17-18,2 Big Pharmas Pleased With J&J's Third-Quarter Earnings Report,Motley Fool
Oct-17-18,"They tackled chronic cough. Now with $54.5 million, this duo is targeting Alzheimer's and more",American City Business Journals
Oct-17-18,Merck Announces Appointment of Jim Scholefield as Chief Information and Digital Officer,Business Wire
Oct-17-18,5 Blue Chip Drug Stocks Poised for Long-Term Gains,Investopedia
Oct-18-18,Jim Scholefield Leaves Nike for Top Tech and Digital Job at Merck,The Wall Street Journal
Oct-18-18,"Merck, Pfizer combo treatment meets main goals of kidney cancer trial",Reuters
Oct-18-18,"Merck, Pfizer combo treatment meets main goals of kidney cancer trial",Reuters
Oct-19-18,Merck (MRK) Gains As Market Dips: What You Should Know,Zacks
Oct-19-18,2 Dow Safety Stock for Volatile Market: Portfolio Manager,Investopedia
Oct-19-18,"Top Stock Reports for UPS, Merck & BHP Billiton",Zacks
Oct-19-18,Why Merck's Latest Success Means Trouble for Exelixis Inc.,Motley Fool
Oct-19-18,"Today's Research Reports on Trending Tickers: Merck & Co., and Bristol-Myers Squibb",ACCESSWIRE
Oct-22-18,Why Aduro Biotech Crashed 29.5% Today,Motley Fool
Oct-22-18,"Why Tesaro, Inc. Is Tanking Today",Motley Fool
Oct-22-18,Here's Why Clovis Oncology Dropped as Much as 21.2% Today,Motley Fool
Oct-22-18,Here's Why ImmunoGen Fell Today,Motley Fool
Oct-22-18,Bristol-Myers Squibb stock drops 6% after FDA delays approval deadline for cancer drug,MarketWatch
Oct-22-18,"Mercks KEYTRUDA (pembrolizumab) Significantly Improved Overall Survival Compared to Standard of Care, as Monotherapy and in Combination with Chemotherapy, as First-Line Treatment for Patients with Recurrent or Metastatic Head and Neck Cancer",Business Wire
Oct-22-18,Merck (MRK) to Report Q3 Earnings: What's in the Cards?,Zacks
Oct-22-18,Strong Earnings Enough Reason to Stay Long JNJ Stock,InvestorPlace
Oct-24-18,Merck's Q3 Earnings Preview,Benzinga
Oct-25-18,Dow Closes 400 Points Higher as Wall Street Rebounds on Earnings,TheStreet.com
Oct-25-18,Edited Transcript of MRK earnings conference call or presentation 25-Oct-18 12:00pm GMT,Thomson Reuters StreetEvents
Oct-25-18,"Merck & Co., Inc. -- Moody's: Merck's shareholder payouts credit negative",Moody's
Oct-25-18,"Pharma Giants Merck, Bristol Diverge On Earnings Beat As Sales Lag",Investor's Business Daily
Oct-25-18,Merck & Co Inc (MRK) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Oct-25-18,Merck and Bristol-Myers Squibb Are Seeing Rising Sales of Their Cancer Drugs,Barrons.com
Oct-25-18,"Merck (MRK) Beats on Q3 Earnings, Lags Sales, Ups EPS View",Zacks
Oct-25-18,Former P&Ger joins Merck C-suite,American City Business Journals
Oct-25-18,"Merck, Bristol-Myers profits rise on cancer drug sales",Reuters
Oct-25-18,"Merck, Bristol-Myers profits rise on cancer drug sales",Reuters
Oct-25-18,Merck posts global sales of $11B in third quarter,Associated Press
Oct-25-18,"Merck&Co Earnings beat, Revenue misses In Q3",Investing.com
Oct-25-18,J&J Intends to Buy Residual Stake in Japanese Skincare Firm,Zacks
Oct-25-18,Merck says to retain animal health business as part of company,Reuters
Oct-25-18,3 Beaten-Down Biotech Stocks: Can They Bounce Back?,Motley Fool
Oct-25-18,"Cancer drug Keytruda powers Merck's profit beat, forecast raise",Reuters
Oct-25-18,Merck (MRK) Q3 Earnings Surpass Estimates,Zacks
Oct-25-18,[$$] Merck's 3Q Profit Misses Expectations,The Wall Street Journal
Oct-25-18,Drugmaker Merck beats profit estimate on Keytruda strength,Reuters
Oct-25-18,[$$] Bristol-Myers Squibb Raises Full-Year Profit Forecast,The Wall Street Journal
Oct-25-18,Bristol-Myers profit rises on better-than-expected cancer drug sales,Reuters
Oct-25-18,"Merck raises quarterly dividend by 15% to 55 cents a share, unveils $10 billion buyback",MarketWatch
Oct-25-18,Merck reports third-quarter profit vs year-ago loss,Reuters
Oct-25-18,Merck Announces Increased Fourth-Quarter Dividend and $10 Billion Share Repurchase Authorization,Business Wire
Oct-25-18,Merck Announces Third-Quarter 2018 Financial Results,Business Wire
Oct-26-18,"Pharma Stock Roundup: MRK, BMY Q3 Earnings, Cancer Data Presentations at ESMO",Zacks
Oct-26-18,"Company News For Oct 26, 2018",Zacks
Oct-26-18,Edited Transcript of MRK earnings conference call or presentation 25-Oct-18 12:00pm GMT,Thomson Reuters StreetEvents
Oct-29-18,Merck (MRK) Gains As Market Dips: What You Should Know,Zacks
Oct-29-18,Biogen And Eisai May Be At Odds In Alzheimer's  So What Now?,Investor's Business Daily
Oct-31-18,The Pharmaceuticals Industry Stock Outlook: A Steady Path Ahead,Zacks
Oct-31-18,"The Daily Biotech Pulse: KemPharm, FDA Nod For Merck, Clovis Q3 Miss, 3 Stocks To Debut",Benzinga
Nov-01-18,"Novo Nordisk (NVO) Reports In-Line Q3 Earnings, Beats Sales",Zacks
Nov-01-18,"Zoetis (ZTS) Beats on Q3 Earnings & Sales, Updates '18 View",Zacks
Nov-01-18,Does Merck & Co Incs (NYSE:MRK) CEO Pay Reflect Performance?,Simply Wall St.
Nov-01-18,Merck CEO on US healthcare system and drug pricing,CNBC Videos
Nov-01-18,"Big pharma leases almost 500,000 square feet for new research center",American City Business Journals
Nov-01-18,Edited Transcript of MRK earnings conference call or presentation 25-Oct-18 12:00pm GMT,Thomson Reuters StreetEvents
Nov-01-18,3 Pharma Stocks to Make a Portfolio Feel Better,Investopedia
Nov-02-18,"AMAG Posts Wider-Than-Expected Q3 Loss, Beats on Revenues",Zacks
Nov-02-18,"The Zacks Analyst Blog Highlights: Amazon, Facebook, Mastercard and Merck",Zacks
Nov-02-18,Dow Recovers More Than 900 Points in 3 Days: 5 Top Picks,Zacks
Nov-02-18,"New Research Coverage Highlights Landstar System, CMS Energy, MoSys, Pennsylvania Real Estate Investment Trust, Procter & Gamble, and Merck & Co.  Consolidated Revenues, Company Growth, and Expectations for 2018",GlobeNewswire
Nov-05-18,Epizyme (EPZM) Reports Narrower-Than-Expected Loss in Q3,Zacks
Nov-05-18,"ImmunoGen (IMGN) Beats on Earnings in Q3, Lowers Guidance",Zacks
Nov-06-18,5 Companies Hit 52-Week Highs,GuruFocus.com
Nov-06-18,Democrats Hold Edge in House Battle: 5 Great Picks,Zacks
Nov-07-18,"Mallinckrodt (MNK) Beats on Q3 Earnings Estimates, Ups View",Zacks
Nov-07-18,"'We have a lot of things in common'  Trump wants to work with Democrats on infrastructure, drugs",CNBC
Nov-07-18,Early Phase 1 Data from Mercks Oncology Pipeline for Investigational Anti-LAG-3 Therapy (MK-4280) and Anti-TIGIT Therapy (MK-7684) to Be Presented at SITCs 33rd Annual Meeting,Business Wire
Nov-08-18,Merck (MRK) Gains As Market Dips: What You Should Know,Zacks
Nov-08-18,Endo Plans For Cellulite Drug In 2020  Here's Why Investors Balked,Investor's Business Daily
Nov-08-18,AstraZeneca Breaks Out As CEO Predicts 'Sustained Growth' Streak,Investor's Business Daily
Nov-08-18,Jeff Auxier Comments on Biogen,GuruFocus.com
Nov-08-18,"Horizon Pharma (HZNP) Q3 Earnings & Sales Beat, Shares Rise",Zacks
Nov-08-18,Merck and Johnson & Johnson Shares Show Big Buying,Investopedia
Nov-08-18,Democrats Hold Edge in House Battle: 5 Great Picks (Revised),Zacks
Nov-08-18,Endo stock rises 6% after Q3 beats and upbeat 2018 guidance,MarketWatch
Nov-12-18,5 Stocks to Sell After the Midterm Election,InvestorPlace
Nov-12-18,October's biggest Losers And Most Surprising Winners,Benzinga
Nov-12-18,Merck's (MRK) Keytruda Gets FDA Approval for Liver Cancer,Zacks
Nov-13-18,Daniel Loeb Purchases 7 Stocks in 3rd Quarter,GuruFocus.com
Nov-13-18,Merck Begins Rolling Submission of Licensure Application for V920 (rVSVG-ZEBOV-GP) to U.S. Food and Drug Administration,Business Wire
Nov-13-18,"Bayer (BAYRY) Beats on Q3 Earnings, Revenue Estimates",Zacks
Nov-14-18,Merck (MRK) Stock Moves -0.7%: What You Should Know,Zacks
Nov-14-18,AbbVie's HCV Drug Mavyret Succeeds in Label Expansion Study,Zacks
Nov-14-18,Merck Starts Rolling BLA Submission for Ebola Vaccine V920,Zacks
Nov-14-18,Can These 2 Battered Biotech Stocks Recover?,Motley Fool
Nov-14-18,"The Daily Biotech Pulse: Mallinckrodt Faces FDA Panel, Reshape's Earnings, Vapotherm To Debut",Benzinga
Nov-14-18,Merck drug Keytruda succeeds in late-stage esophageal cancer trial,Reuters
Nov-15-18,Mallinckrodt Gets FDA Committee Vote for Abuse-Deterrent Drug,Zacks
Nov-15-18,Merck's Keytruda Improves Survival in Esophageal Cancer Study,Zacks
Nov-16-18,"Pharma Stock Roundup: FDA Updates on MRK, AZN's Cancer Drugs, Bayer's Q3 Earnings",Zacks
Nov-16-18,A Look At Merck & Co Incs (NYSE:MRK) Exceptional Fundamentals,Simply Wall St.
Nov-19-18,"AstraZeneca's Imfinzi Fails in Lung Cancer Study, Stock Down",Zacks
Nov-19-18,"Drug Pricing Resurfaces, Pfizer to Raise Cost of 41 Drugs",Zacks
Nov-19-18,"Merck KGaA, Darmstadt, Germany, and Pfizer Provide Update on Avelumab in Platinum-Resistant/Refractory Ovarian Cancer",PR Newswire
Nov-21-18,Merck (MRK) Gains But Lags Market: What You Should Know,Zacks
Nov-21-18,Pfizer Stock Has Multiple Positive Catalysts,InvestorPlace
Nov-21-18,Not business as usual: Rockville biotechs new CEO wants to turn things around,American City Business Journals
Nov-21-18,October's Biggest Losers And Most Surprising Winners,Benzinga
Nov-21-18,"Mylan Recalls Valsartan Lots, Gets FDA Warning for Facility",Zacks
Nov-21-18,IntelGenx's NDA Resubmission for Rizaport Gets FDA Acceptance,Zacks
Nov-21-18,FDA Accepts Allergan's (AGN) sNDA for Anti-Infective Avycaz,Zacks
Nov-21-18,Shire-Takeda Deal Gets Phase I Conditional European Approval,Zacks
Nov-21-18,TESARO Shares Rally on Rumors of Potential Acquisition Offer,Zacks
Nov-21-18,"Amid sell-off, top analysts are getting bullish these 5 defensive stocks including Merck",CNBC
Nov-21-18,Can Deal Interest Help Tesaro Recover?,Motley Fool
Nov-21-18,Today's Research Reports on Trending Tickers: Johnson & Johnson and Merck & Co.,ACCESSWIRE
Nov-23-18,Bayer Hurts from Generic Competition & Pipeline Setbacks,Zacks
Nov-26-18,AMAG's Label Expansion of Lead Products Raises Share Price,Zacks
Nov-26-18,"Bayer looks at options for consumer brands, animal health - sources",Reuters
Nov-26-18,"Bayer discusses sale of some consumer brands, future of animal health-sources",Reuters
Nov-26-18,Glaxo Inks Marketing Deal for Anaemia Candidate in Japan,Zacks
Nov-27-18,Accenture Brings Open Partner Ecosystem for Drug Discovery,Zacks
Nov-27-18,Merck (MRK) Outpaces Stock Market Gains: What You Should Know,Zacks
Nov-27-18,"Alnylam, Vir Begin Phase I/II Study on Hepatitis B Candidate",Zacks
Nov-27-18,Bristol-Myers' Opdivo-Yervoy Combo Fails in Lung Cancer Trial,Zacks
Nov-27-18,This Pharma Giant Is Still Consolidating Despite Lung Cancer Flop,Investor's Business Daily
Nov-27-18,Astrazeneca's Fasenra Gets Orphan Drug for Autoimmune Disease,Zacks
Nov-28-18,Merck raised prices five drugs including Keytruda in November,Reuters
Nov-28-18,Pfizer's Epilepsy Drug Lyrica Gets Pediatric Exclusivity,Zacks
Nov-28-18,"European Commission Approves Mercks DELSTRIGO (doravirine / lamivudine / tenofovir disoproxil fumarate), a Once-Daily Fixed-Dose Combination Tablet as a Complete Regimen and PIFELTRO (doravirine), an NNRTI, Both for the Treatment of HIV-1 in Appropriate Patients",Business Wire
Nov-29-18,[$$] Another Bad Deal for Bayer,The Wall Street Journal
Nov-29-18,Merck (MRK) Receives Approval for 2 HIV Medicines in EU,Zacks
Nov-29-18,Moderna IPO On Path To Be Largest Offering Of Venture-Backed Biotech,Investor's Business Daily
Nov-29-18,"Bayer to sell businesses, cut jobs after Monsanto deal",Reuters
Nov-29-18,"Bayer to sell businesses, cut jobs after Monsanto deal",Reuters
Nov-29-18,Dow Records Highest Single Day Gain in 8 Months: 5 Picks,Zacks
Nov-29-18,Catalyst's Firdapse Receives FDA Approval for Rare Disease,Zacks
Nov-29-18,4 Big Pharma Stocks to Add to Your Portfolio in December,Zacks
Nov-29-18,"The Daily Biotech Pulse: Twist In Protagonist Tale, Catalyst's Autoimmune Disorder Drug Approved",Benzinga
Nov-30-18,Novartis' Gilenya Approved in EU for Expanded Population,Zacks
Nov-30-18,Key Pharma Players With HIV Focus Ahead of World Aids Day,Zacks
Nov-30-18,"Fridays Vital Data: McDonalds, Twitter and Merck",InvestorPlace
Nov-30-18,"The Zacks Analyst Blog Highlights: Boeing, Merck, Microsoft, UnitedHealth and American Express",Zacks
Nov-30-18,Bayer (BAYRY) to Restructure Business & Reduce Headcount,Zacks
Nov-30-18,"The Zacks Analyst Blog Highlights: Merck, Mastercard, Salesforce, Diageo and State Street",Zacks
Nov-30-18,"Dow 30 Stock Roundup: BA's $383M Modification Contract, MSFT's Army Contract",Zacks
Dec-03-18,Merck (MRK) Stock Sinks As Market Gains: What You Should Know,Zacks
Dec-03-18,Shire's Takhzyro Gets European Nod for Hereditary Angioedema,Zacks
Dec-03-18,Does Keytruda's Dominance Make Merck & Co. a Buy Now?,Motley Fool
Dec-03-18,"The Zacks Analyst Blog Highlights: General Motors, Boeing, Microsoft, Merck and UnitedHealth",Zacks
Dec-03-18,Merck to Present at the Citi 2018 Global Healthcare Conference,Business Wire
